paralog1_uniprot,paralog2_uniprot
Olr850,Olr1455
Olr850,Olr1453
Olr850,Olr1452
Olr850,Olr1456
Olr850,Tpcr12
Olr850,Olr1607
Olr850,Olr1606
Olr850,Olr1437
Olr850,LOC100911398
Olr850,LOC103690280
Olr850,LOC100910837
Olr850,LOC100911586
Olr850,Olr1442
Olr850,Olr1450
Olr850,Olr1440
Olr850,Olr1449
Olr850,LOC501698
Olr850,Olr1443
Olr850,Olr1435
Olr850,LOC100911043
Olr850,LOC100910999
Olr850,Olr1569
Olr850,Olr1605
Olr850,Olr1385
Olr850,Olr1383
Olr850,Olr1384
Olr850,LOC684471
Olr850,Olr1386
Olr850,Olr210
Olr850,Olr218
Olr850,Olr205
Olr850,Olr214
Olr850,Olr206
Olr850,Olr204
Olr850,Olr215
Olr850,Olr203
Olr850,Olr208
Olr850,Olr209
Olr850,Olr217
Olr850,Olr1416
Olr850,Olr1418
Olr850,Olr1421
Olr850,Olr1417
Olr850,Olr1422
Olr850,LOC103690286
Olr850,Olr1423
Olr850,Olr1425
Olr850,Olr1424
Olr850,Olr1565
Olr850,Olr1096
Olr850,Olr1413
Olr850,Olr1664
Olr850,Olr1462
Olr850,Olr1694
Olr850,Olr834
Olr850,Olr854
Olr850,Olr853
Olr844,LOC108348075
Olr844,LOC100912327
Olr844,Olr845
Olr844,Olr848
Olr844,Olr847
Olr844,LOC103690011
Olr844,Olr1463
Olr844,Olr833
Olr844,Olr1658
Olr844,LOC100912958
Olr844,Olr1662
Olr844,Olr1433
Olr844,Olfr225
Olr844,Olr1660
Olr844,LOC103690297
Olr844,Olr1455
Olr844,Olr1453
Olr844,Olr1452
Olr844,Olr1456
Olr844,Tpcr12
Olr844,Olr1607
Olr844,Olr1606
Olr844,Olr1437
Olr844,LOC100911398
Olr844,LOC103690280
Olr844,LOC100910837
Olr844,LOC100911586
Olr844,Olr1442
Olr844,Olr1450
Olr844,Olr1440
Olr844,Olr1449
Olr844,LOC501698
Olr844,Olr1443
Olr844,Olr1435
Olr844,LOC100911043
Olr844,LOC100910999
Olr844,Olr1569
Olr844,Olr1605
Olr844,Olr1385
Olr844,Olr1383
Olr844,Olr1384
Olr844,LOC684471
Olr844,Olr1386
Olr844,Olr210
Olr844,Olr218
Olr844,Olr205
Olr844,Olr214
Olr844,Olr206
Olr844,Olr204
Olr844,Olr215
Olr844,Olr203
Olr844,Olr208
Olr844,Olr209
Olr844,Olr217
Olr844,Olr1416
Olr844,Olr1418
Olr844,Olr1421
Olr844,Olr1417
Olr844,Olr1422
Olr844,LOC103690286
Olr844,Olr1423
Olr844,Olr1425
Olr844,Olr1424
Olr844,Olr1565
Olr844,Olr1096
Olr844,Olr1413
Olr844,Olr1664
Olr844,Olr1462
Olr844,Olr1694
Olr844,Olr834
Olr844,Olr854
Olr844,Olr853
LOC108348075,LOC100912327
LOC108348075,Olr845
LOC108348075,Olr848
LOC108348075,Olr847
LOC108348075,LOC103690011
LOC108348075,Olr1463
LOC108348075,Olr833
LOC108348075,Olr1658
LOC108348075,LOC100912958
LOC108348075,Olr1662
LOC108348075,Olr1433
LOC108348075,Olfr225
LOC108348075,Olr1660
LOC108348075,LOC103690297
LOC108348075,Olr1455
LOC108348075,Olr1453
LOC108348075,Olr1452
LOC108348075,Olr1456
LOC108348075,Tpcr12
LOC108348075,Olr1607
LOC108348075,Olr1606
LOC108348075,Olr1437
LOC108348075,LOC100911398
LOC108348075,LOC103690280
LOC108348075,LOC100910837
LOC108348075,LOC100911586
LOC108348075,Olr1442
LOC108348075,Olr1450
LOC108348075,Olr1440
LOC108348075,Olr1449
LOC108348075,LOC501698
LOC108348075,Olr1443
LOC108348075,Olr1435
LOC108348075,LOC100911043
LOC108348075,LOC100910999
LOC108348075,Olr1569
LOC108348075,Olr1605
LOC108348075,Olr1385
LOC108348075,Olr1383
LOC108348075,Olr1384
LOC108348075,LOC684471
LOC108348075,Olr1386
LOC108348075,Olr210
LOC108348075,Olr218
LOC108348075,Olr205
LOC108348075,Olr214
LOC108348075,Olr206
LOC108348075,Olr204
LOC108348075,Olr215
LOC108348075,Olr203
LOC108348075,Olr208
LOC108348075,Olr209
LOC108348075,Olr217
LOC108348075,Olr1416
LOC108348075,Olr1418
LOC108348075,Olr1421
LOC108348075,Olr1417
LOC108348075,Olr1422
LOC108348075,LOC103690286
LOC108348075,Olr1423
LOC108348075,Olr1425
LOC108348075,Olr1424
LOC108348075,Olr1565
LOC108348075,Olr1096
LOC108348075,Olr1413
LOC108348075,Olr1664
LOC108348075,Olr1462
LOC108348075,Olr1694
LOC108348075,Olr834
LOC108348075,Olr854
LOC108348075,Olr853
LOC100912327,Olr845
LOC100912327,Olr848
LOC100912327,Olr847
LOC100912327,LOC103690011
LOC100912327,Olr1463
LOC100912327,Olr833
LOC100912327,Olr1658
LOC100912327,LOC100912958
LOC100912327,Olr1662
LOC100912327,Olr1433
LOC100912327,Olfr225
LOC100912327,Olr1660
LOC100912327,LOC103690297
LOC100912327,Olr1455
LOC100912327,Olr1453
LOC100912327,Olr1452
LOC100912327,Olr1456
LOC100912327,Tpcr12
LOC100912327,Olr1607
LOC100912327,Olr1606
LOC100912327,Olr1437
LOC100912327,LOC100911398
LOC100912327,LOC103690280
LOC100912327,LOC100910837
LOC100912327,LOC100911586
LOC100912327,Olr1442
LOC100912327,Olr1450
LOC100912327,Olr1440
LOC100912327,Olr1449
LOC100912327,LOC501698
LOC100912327,Olr1443
LOC100912327,Olr1435
LOC100912327,LOC100911043
LOC100912327,LOC100910999
LOC100912327,Olr1569
LOC100912327,Olr1605
LOC100912327,Olr1385
LOC100912327,Olr1383
LOC100912327,Olr1384
LOC100912327,LOC684471
LOC100912327,Olr1386
LOC100912327,Olr210
LOC100912327,Olr218
LOC100912327,Olr205
LOC100912327,Olr214
LOC100912327,Olr206
LOC100912327,Olr204
LOC100912327,Olr215
LOC100912327,Olr203
LOC100912327,Olr208
LOC100912327,Olr209
LOC100912327,Olr217
LOC100912327,Olr1416
LOC100912327,Olr1418
LOC100912327,Olr1421
LOC100912327,Olr1417
LOC100912327,Olr1422
LOC100912327,LOC103690286
LOC100912327,Olr1423
LOC100912327,Olr1425
LOC100912327,Olr1424
LOC100912327,Olr1565
LOC100912327,Olr1096
LOC100912327,Olr1413
LOC100912327,Olr1664
LOC100912327,Olr1462
LOC100912327,Olr1694
LOC100912327,Olr834
LOC100912327,Olr854
LOC100912327,Olr853
Olr845,Olr848
Olr845,Olr847
Olr845,LOC103690011
Olr845,Olr1463
Olr845,Olr833
Olr845,Olr1658
Olr845,LOC100912958
Olr845,Olr1662
Olr845,Olr1433
Olr845,Olfr225
Olr845,Olr1660
Olr845,LOC103690297
Olr845,Olr1455
Olr845,Olr1453
Olr845,Olr1452
Olr845,Olr1456
Olr845,Tpcr12
Olr845,Olr1607
Olr845,Olr1606
Olr845,Olr1437
Olr845,LOC100911398
Olr845,LOC103690280
Olr845,LOC100910837
Olr845,LOC100911586
Olr845,Olr1442
Olr845,Olr1450
Olr845,Olr1440
Olr845,Olr1449
Olr845,LOC501698
Olr845,Olr1443
Olr845,Olr1435
Olr845,LOC100911043
Olr845,LOC100910999
Olr845,Olr1569
Olr845,Olr1605
Olr845,Olr1385
Olr845,Olr1383
Olr845,Olr1384
Olr845,LOC684471
Olr845,Olr1386
Olr845,Olr210
Olr845,Olr218
Olr845,Olr205
Olr845,Olr214
Olr845,Olr206
Olr845,Olr204
Olr845,Olr215
Olr845,Olr203
Olr845,Olr208
Olr845,Olr209
Olr845,Olr217
Olr845,Olr1416
Olr845,Olr1418
Olr845,Olr1421
Olr845,Olr1417
Olr845,Olr1422
Olr845,LOC103690286
Olr845,Olr1423
Olr845,Olr1425
Olr845,Olr1424
Olr845,Olr1565
Olr845,Olr1096
Olr845,Olr1413
Olr845,Olr1664
Olr845,Olr1462
Olr845,Olr1694
Olr845,Olr834
Olr845,Olr854
Olr845,Olr853
Olr848,Olr847
Olr848,LOC103690011
Olr848,Olr1463
Olr848,Olr833
Olr848,Olr1658
Olr848,LOC100912958
Olr848,Olr1662
Olr848,Olr1433
Olr848,Olfr225
Olr848,Olr1660
Olr848,LOC103690297
Olr848,Olr1455
Olr848,Olr1453
Olr848,Olr1452
Olr848,Olr1456
Olr848,Tpcr12
Olr848,Olr1607
Olr848,Olr1606
Olr848,Olr1437
Olr848,LOC100911398
Olr848,LOC103690280
Olr848,LOC100910837
Olr848,LOC100911586
Olr848,Olr1442
Olr848,Olr1450
Olr848,Olr1440
Olr848,Olr1449
Olr848,LOC501698
Olr848,Olr1443
Olr848,Olr1435
Olr848,LOC100911043
Olr848,LOC100910999
Olr848,Olr1569
Olr848,Olr1605
Olr848,Olr1385
Olr848,Olr1383
Olr848,Olr1384
Olr848,LOC684471
Olr848,Olr1386
Olr848,Olr210
Olr848,Olr218
Olr848,Olr205
Olr848,Olr214
Olr848,Olr206
Olr848,Olr204
Olr848,Olr215
Olr848,Olr203
Olr848,Olr208
Olr848,Olr209
Olr848,Olr217
Olr848,Olr1416
Olr848,Olr1418
Olr848,Olr1421
Olr848,Olr1417
Olr848,Olr1422
Olr848,LOC103690286
Olr848,Olr1423
Olr848,Olr1425
Olr848,Olr1424
Olr848,Olr1565
Olr848,Olr1096
Olr848,Olr1413
Olr848,Olr1664
Olr848,Olr1462
Olr848,Olr1694
Olr848,Olr834
Olr848,Olr854
Olr848,Olr853
Olr847,LOC103690011
Olr847,Olr1463
Olr847,Olr833
Olr847,Olr1658
Olr847,LOC100912958
Olr847,Olr1662
Olr847,Olr1433
Olr847,Olfr225
Olr847,Olr1660
Olr847,LOC103690297
Olr847,Olr1455
Olr847,Olr1453
Olr847,Olr1452
Olr847,Olr1456
Olr847,Tpcr12
Olr847,Olr1607
Olr847,Olr1606
Olr847,Olr1437
Olr847,LOC100911398
Olr847,LOC103690280
Olr847,LOC100910837
Olr847,LOC100911586
Olr847,Olr1442
Olr847,Olr1450
Olr847,Olr1440
Olr847,Olr1449
Olr847,LOC501698
Olr847,Olr1443
Olr847,Olr1435
Olr847,LOC100911043
Olr847,LOC100910999
Olr847,Olr1569
Olr847,Olr1605
Olr847,Olr1385
Olr847,Olr1383
Olr847,Olr1384
Olr847,LOC684471
Olr847,Olr1386
Olr847,Olr210
Olr847,Olr218
Olr847,Olr205
Olr847,Olr214
Olr847,Olr206
Olr847,Olr204
Olr847,Olr215
Olr847,Olr203
Olr847,Olr208
Olr847,Olr209
Olr847,Olr217
Olr847,Olr1416
Olr847,Olr1418
Olr847,Olr1421
Olr847,Olr1417
Olr847,Olr1422
Olr847,LOC103690286
Olr847,Olr1423
Olr847,Olr1425
Olr847,Olr1424
Olr847,Olr1565
Olr847,Olr1096
Olr847,Olr1413
Olr847,Olr1664
Olr847,Olr1462
Olr847,Olr1694
Olr847,Olr834
Olr847,Olr854
Olr847,Olr853
LOC103690011,Olr1463
LOC103690011,Olr833
LOC103690011,Olr1658
LOC103690011,LOC100912958
LOC103690011,Olr1662
LOC103690011,Olr1433
LOC103690011,Olfr225
LOC103690011,Olr1660
LOC103690011,LOC103690297
LOC103690011,Olr1455
LOC103690011,Olr1453
LOC103690011,Olr1452
LOC103690011,Olr1456
LOC103690011,Tpcr12
LOC103690011,Olr1607
LOC103690011,Olr1606
LOC103690011,Olr1437
LOC103690011,LOC100911398
LOC103690011,LOC103690280
LOC103690011,LOC100910837
LOC103690011,LOC100911586
LOC103690011,Olr1442
LOC103690011,Olr1450
LOC103690011,Olr1440
LOC103690011,Olr1449
LOC103690011,LOC501698
LOC103690011,Olr1443
LOC103690011,Olr1435
LOC103690011,LOC100911043
LOC103690011,LOC100910999
LOC103690011,Olr1569
LOC103690011,Olr1605
LOC103690011,Olr1385
LOC103690011,Olr1383
LOC103690011,Olr1384
LOC103690011,LOC684471
LOC103690011,Olr1386
LOC103690011,Olr210
LOC103690011,Olr218
LOC103690011,Olr205
LOC103690011,Olr214
LOC103690011,Olr206
LOC103690011,Olr204
LOC103690011,Olr215
LOC103690011,Olr203
LOC103690011,Olr208
LOC103690011,Olr209
LOC103690011,Olr217
LOC103690011,Olr1416
LOC103690011,Olr1418
LOC103690011,Olr1421
LOC103690011,Olr1417
LOC103690011,Olr1422
LOC103690011,LOC103690286
LOC103690011,Olr1423
LOC103690011,Olr1425
LOC103690011,Olr1424
LOC103690011,Olr1565
LOC103690011,Olr1096
LOC103690011,Olr1413
LOC103690011,Olr1664
LOC103690011,Olr1462
LOC103690011,Olr1694
LOC103690011,Olr834
LOC103690011,Olr854
LOC103690011,Olr853
Olr1463,Olr833
Olr1463,Olr1658
Olr1463,LOC100912958
Olr1463,Olr1662
Olr1463,Olr1433
Olr1463,Olfr225
Olr1463,Olr1660
Olr1463,LOC103690297
Olr1463,Olr1455
Olr1463,Olr1453
Olr1463,Olr1452
Olr1463,Olr1456
Olr1463,Tpcr12
Olr1463,Olr1607
Olr1463,Olr1606
Olr1463,Olr1437
Olr1463,LOC100911398
Olr1463,LOC103690280
Olr1463,LOC100910837
Olr1463,LOC100911586
Olr1463,Olr1442
Olr1463,Olr1450
Olr1463,Olr1440
Olr1463,Olr1449
Olr1463,LOC501698
Olr1463,Olr1443
Olr1463,Olr1435
Olr1463,LOC100911043
Olr1463,LOC100910999
Olr1463,Olr1569
Olr1463,Olr1605
Olr1463,Olr1385
Olr1463,Olr1383
Olr1463,Olr1384
Olr1463,LOC684471
Olr1463,Olr1386
Olr1463,Olr210
Olr1463,Olr218
Olr1463,Olr205
Olr1463,Olr214
Olr1463,Olr206
Olr1463,Olr204
Olr1463,Olr215
Olr1463,Olr203
Olr1463,Olr208
Olr1463,Olr209
Olr1463,Olr217
Olr1463,Olr1416
Olr1463,Olr1418
Olr1463,Olr1421
Olr1463,Olr1417
Olr1463,Olr1422
Olr1463,LOC103690286
Olr1463,Olr1423
Olr1463,Olr1425
Olr1463,Olr1424
Olr1463,Olr1565
Olr1463,Olr1096
Olr1463,Olr1413
Olr1463,Olr1664
Olr1463,Olr1462
Olr1463,Olr1694
Olr1463,Olr834
Olr1463,Olr854
Olr1463,Olr853
Olr833,Olr1658
Olr833,LOC100912958
Olr833,Olr1662
Olr833,Olr1433
Olr833,Olfr225
Olr833,Olr1660
Olr833,LOC103690297
Olr833,Olr1455
Olr833,Olr1453
Olr833,Olr1452
Olr833,Olr1456
Olr833,Tpcr12
Olr833,Olr1607
Olr833,Olr1606
Olr833,Olr1437
Olr833,LOC100911398
Olr833,LOC103690280
Olr833,LOC100910837
Olr833,LOC100911586
Olr833,Olr1442
Olr833,Olr1450
Olr833,Olr1440
Olr833,Olr1449
Olr833,LOC501698
Olr833,Olr1443
Olr833,Olr1435
Olr833,LOC100911043
Olr833,LOC100910999
Olr833,Olr1569
Olr833,Olr1605
Olr833,Olr1385
Olr833,Olr1383
Olr833,Olr1384
Olr833,LOC684471
Olr833,Olr1386
Olr833,Olr210
Olr833,Olr218
Olr833,Olr205
Olr833,Olr214
Olr833,Olr206
Olr833,Olr204
Olr833,Olr215
Olr833,Olr203
Olr833,Olr208
Olr833,Olr209
Olr833,Olr217
Olr833,Olr1416
Olr833,Olr1418
Olr833,Olr1421
Olr833,Olr1417
Olr833,Olr1422
Olr833,LOC103690286
Olr833,Olr1423
Olr833,Olr1425
Olr833,Olr1424
Olr833,Olr1565
Olr833,Olr1096
Olr833,Olr1413
Olr833,Olr1664
Olr833,Olr1462
Olr833,Olr1694
Olr833,Olr834
Olr833,Olr854
Olr833,Olr853
Olr1658,LOC100912958
Olr1658,Olr1662
Olr1658,Olr1433
Olr1658,Olfr225
Olr1658,Olr1660
Olr1658,LOC103690297
Olr1658,Olr1455
Olr1658,Olr1453
Olr1658,Olr1452
Olr1658,Olr1456
Olr1658,Tpcr12
Olr1658,Olr1607
Olr1658,Olr1606
Olr1658,Olr1437
Olr1658,LOC100911398
Olr1658,LOC103690280
Olr1658,LOC100910837
Olr1658,LOC100911586
Olr1658,Olr1442
Olr1658,Olr1450
Olr1658,Olr1440
Olr1658,Olr1449
Olr1658,LOC501698
Olr1658,Olr1443
Olr1658,Olr1435
Olr1658,LOC100911043
Olr1658,LOC100910999
Olr1658,Olr1569
Olr1658,Olr1605
Olr1658,Olr1385
Olr1658,Olr1383
Olr1658,Olr1384
Olr1658,LOC684471
Olr1658,Olr1386
Olr1658,Olr210
Olr1658,Olr218
Olr1658,Olr205
Olr1658,Olr214
Olr1658,Olr206
Olr1658,Olr204
Olr1658,Olr215
Olr1658,Olr203
Olr1658,Olr208
Olr1658,Olr209
Olr1658,Olr217
Olr1658,Olr1416
Olr1658,Olr1418
Olr1658,Olr1421
Olr1658,Olr1417
Olr1658,Olr1422
Olr1658,LOC103690286
Olr1658,Olr1423
Olr1658,Olr1425
Olr1658,Olr1424
Olr1658,Olr1565
Olr1658,Olr1096
Olr1658,Olr1413
Olr1658,Olr1664
Olr1658,Olr1462
Olr1658,Olr1694
Olr1658,Olr834
Olr1658,Olr854
Olr1658,Olr853
LOC100912958,Olr1662
LOC100912958,Olr1433
LOC100912958,Olfr225
LOC100912958,Olr1660
LOC100912958,LOC103690297
LOC100912958,Olr1455
LOC100912958,Olr1453
LOC100912958,Olr1452
LOC100912958,Olr1456
LOC100912958,Tpcr12
LOC100912958,Olr1607
LOC100912958,Olr1606
LOC100912958,Olr1437
LOC100912958,LOC100911398
LOC100912958,LOC103690280
LOC100912958,LOC100910837
LOC100912958,LOC100911586
LOC100912958,Olr1442
LOC100912958,Olr1450
LOC100912958,Olr1440
LOC100912958,Olr1449
LOC100912958,LOC501698
LOC100912958,Olr1443
LOC100912958,Olr1435
LOC100912958,LOC100911043
LOC100912958,LOC100910999
LOC100912958,Olr1569
LOC100912958,Olr1605
LOC100912958,Olr1385
LOC100912958,Olr1383
LOC100912958,Olr1384
LOC100912958,LOC684471
LOC100912958,Olr1386
LOC100912958,Olr210
LOC100912958,Olr218
LOC100912958,Olr205
LOC100912958,Olr214
LOC100912958,Olr206
LOC100912958,Olr204
LOC100912958,Olr215
LOC100912958,Olr203
LOC100912958,Olr208
LOC100912958,Olr209
LOC100912958,Olr217
LOC100912958,Olr1416
LOC100912958,Olr1418
LOC100912958,Olr1421
LOC100912958,Olr1417
LOC100912958,Olr1422
LOC100912958,LOC103690286
LOC100912958,Olr1423
LOC100912958,Olr1425
LOC100912958,Olr1424
LOC100912958,Olr1565
LOC100912958,Olr1096
LOC100912958,Olr1413
LOC100912958,Olr1664
LOC100912958,Olr1462
LOC100912958,Olr1694
LOC100912958,Olr834
LOC100912958,Olr854
LOC100912958,Olr853
Olr1662,Olr1433
Olr1662,Olfr225
Olr1662,Olr1660
Olr1662,LOC103690297
Olr1662,Olr1455
Olr1662,Olr1453
Olr1662,Olr1452
Olr1662,Olr1456
Olr1662,Tpcr12
Olr1662,Olr1607
Olr1662,Olr1606
Olr1662,Olr1437
Olr1662,LOC100911398
Olr1662,LOC103690280
Olr1662,LOC100910837
Olr1662,LOC100911586
Olr1662,Olr1442
Olr1662,Olr1450
Olr1662,Olr1440
Olr1662,Olr1449
Olr1662,LOC501698
Olr1662,Olr1443
Olr1662,Olr1435
Olr1662,LOC100911043
Olr1662,LOC100910999
Olr1662,Olr1569
Olr1662,Olr1605
Olr1662,Olr1385
Olr1662,Olr1383
Olr1662,Olr1384
Olr1662,LOC684471
Olr1662,Olr1386
Olr1662,Olr210
Olr1662,Olr218
Olr1662,Olr205
Olr1662,Olr214
Olr1662,Olr206
Olr1662,Olr204
Olr1662,Olr215
Olr1662,Olr203
Olr1662,Olr208
Olr1662,Olr209
Olr1662,Olr217
Olr1662,Olr1416
Olr1662,Olr1418
Olr1662,Olr1421
Olr1662,Olr1417
Olr1662,Olr1422
Olr1662,LOC103690286
Olr1662,Olr1423
Olr1662,Olr1425
Olr1662,Olr1424
Olr1662,Olr1565
Olr1662,Olr1096
Olr1662,Olr1413
Olr1662,Olr1664
Olr1662,Olr1462
Olr1662,Olr1694
Olr1662,Olr834
Olr1662,Olr854
Olr1662,Olr853
Olr1433,Olfr225
Olr1433,Olr1660
Olr1433,LOC103690297
Olr1433,Olr1455
Olr1433,Olr1453
Olr1433,Olr1452
Olr1433,Olr1456
Olr1433,Tpcr12
Olr1433,Olr1607
Olr1433,Olr1606
Olr1433,Olr1437
Olr1433,LOC100911398
Olr1433,LOC103690280
Olr1433,LOC100910837
Olr1433,LOC100911586
Olr1433,Olr1442
Olr1433,Olr1450
Olr1433,Olr1440
Olr1433,Olr1449
Olr1433,LOC501698
Olr1433,Olr1443
Olr1433,Olr1435
Olr1433,LOC100911043
Olr1433,LOC100910999
Olr1433,Olr1569
Olr1433,Olr1605
Olr1433,Olr1385
Olr1433,Olr1383
Olr1433,Olr1384
Olr1433,LOC684471
Olr1433,Olr1386
Olr1433,Olr210
Olr1433,Olr218
Olr1433,Olr205
Olr1433,Olr214
Olr1433,Olr206
Olr1433,Olr204
Olr1433,Olr215
Olr1433,Olr203
Olr1433,Olr208
Olr1433,Olr209
Olr1433,Olr217
Olr1433,Olr1416
Olr1433,Olr1418
Olr1433,Olr1421
Olr1433,Olr1417
Olr1433,Olr1422
Olr1433,LOC103690286
Olr1433,Olr1423
Olr1433,Olr1425
Olr1433,Olr1424
Olr1433,Olr1565
Olr1433,Olr1096
Olr1433,Olr1413
Olr1433,Olr1664
Olr1433,Olr1462
Olr1433,Olr1694
Olr1433,Olr834
Olr1433,Olr854
Olr1433,Olr853
Olfr225,Olr1660
Olfr225,LOC103690297
Olfr225,Olr1455
Olfr225,Olr1453
Olfr225,Olr1452
Olfr225,Olr1456
Olfr225,Tpcr12
Olfr225,Olr1607
Olfr225,Olr1606
Olfr225,Olr1437
Olfr225,LOC100911398
Olfr225,LOC103690280
Olfr225,LOC100910837
Olfr225,LOC100911586
Olfr225,Olr1442
Olfr225,Olr1450
Olfr225,Olr1440
Olfr225,Olr1449
Olfr225,LOC501698
Olfr225,Olr1443
Olfr225,Olr1435
Olfr225,LOC100911043
Olfr225,LOC100910999
Olfr225,Olr1569
Olfr225,Olr1605
Olfr225,Olr1385
Olfr225,Olr1383
Olfr225,Olr1384
Olfr225,LOC684471
Olfr225,Olr1386
Olfr225,Olr210
Olfr225,Olr218
Olfr225,Olr205
Olfr225,Olr214
Olfr225,Olr206
Olfr225,Olr204
Olfr225,Olr215
Olfr225,Olr203
Olfr225,Olr208
Olfr225,Olr209
Olfr225,Olr217
Olfr225,Olr1416
Olfr225,Olr1418
Olfr225,Olr1421
Olfr225,Olr1417
Olfr225,Olr1422
Olfr225,LOC103690286
Olfr225,Olr1423
Olfr225,Olr1425
Olfr225,Olr1424
Olfr225,Olr1565
Olfr225,Olr1096
Olfr225,Olr1413
Olfr225,Olr1664
Olfr225,Olr1462
Olfr225,Olr1694
Olfr225,Olr834
Olfr225,Olr854
Olfr225,Olr853
Olr1660,LOC103690297
Olr1660,Olr1455
Olr1660,Olr1453
Olr1660,Olr1452
Olr1660,Olr1456
Olr1660,Tpcr12
Olr1660,Olr1607
Olr1660,Olr1606
Olr1660,Olr1437
Olr1660,LOC100911398
Olr1660,LOC103690280
Olr1660,LOC100910837
Olr1660,LOC100911586
Olr1660,Olr1442
Olr1660,Olr1450
Olr1660,Olr1440
Olr1660,Olr1449
Olr1660,LOC501698
Olr1660,Olr1443
Olr1660,Olr1435
Olr1660,LOC100911043
Olr1660,LOC100910999
Olr1660,Olr1569
Olr1660,Olr1605
Olr1660,Olr1385
Olr1660,Olr1383
Olr1660,Olr1384
Olr1660,LOC684471
Olr1660,Olr1386
Olr1660,Olr210
Olr1660,Olr218
Olr1660,Olr205
Olr1660,Olr214
Olr1660,Olr206
Olr1660,Olr204
Olr1660,Olr215
Olr1660,Olr203
Olr1660,Olr208
Olr1660,Olr209
Olr1660,Olr217
Olr1660,Olr1416
Olr1660,Olr1418
Olr1660,Olr1421
Olr1660,Olr1417
Olr1660,Olr1422
Olr1660,LOC103690286
Olr1660,Olr1423
Olr1660,Olr1425
Olr1660,Olr1424
Olr1660,Olr1565
Olr1660,Olr1096
Olr1660,Olr1413
Olr1660,Olr1664
Olr1660,Olr1462
Olr1660,Olr1694
Olr1660,Olr834
Olr1660,Olr854
Olr1660,Olr853
LOC103690297,Olr1455
LOC103690297,Olr1453
LOC103690297,Olr1452
LOC103690297,Olr1456
LOC103690297,Tpcr12
LOC103690297,Olr1607
LOC103690297,Olr1606
LOC103690297,Olr1437
LOC103690297,LOC100911398
LOC103690297,LOC103690280
LOC103690297,LOC100910837
LOC103690297,LOC100911586
LOC103690297,Olr1442
LOC103690297,Olr1450
LOC103690297,Olr1440
LOC103690297,Olr1449
LOC103690297,LOC501698
LOC103690297,Olr1443
LOC103690297,Olr1435
LOC103690297,LOC100911043
LOC103690297,LOC100910999
LOC103690297,Olr1569
LOC103690297,Olr1605
LOC103690297,Olr1385
LOC103690297,Olr1383
LOC103690297,Olr1384
LOC103690297,LOC684471
LOC103690297,Olr1386
LOC103690297,Olr210
LOC103690297,Olr218
LOC103690297,Olr205
LOC103690297,Olr214
LOC103690297,Olr206
LOC103690297,Olr204
LOC103690297,Olr215
LOC103690297,Olr203
LOC103690297,Olr208
LOC103690297,Olr209
LOC103690297,Olr217
LOC103690297,Olr1416
LOC103690297,Olr1418
LOC103690297,Olr1421
LOC103690297,Olr1417
LOC103690297,Olr1422
LOC103690297,LOC103690286
LOC103690297,Olr1423
LOC103690297,Olr1425
LOC103690297,Olr1424
LOC103690297,Olr1565
LOC103690297,Olr1096
LOC103690297,Olr1413
LOC103690297,Olr1664
LOC103690297,Olr1462
LOC103690297,Olr1694
LOC103690297,Olr834
LOC103690297,Olr854
LOC103690297,Olr853
Olr1455,Olr1453
Olr1455,Olr1452
Olr1455,Olr1456
Olr1455,Tpcr12
Olr1455,Olr1607
Olr1455,Olr1606
Olr1455,Olr1437
Olr1455,LOC100911398
Olr1455,LOC103690280
Olr1455,LOC100910837
Olr1455,LOC100911586
Olr1455,Olr1442
Olr1455,Olr1450
Olr1455,Olr1440
Olr1455,Olr1449
Olr1455,LOC501698
Olr1455,Olr1443
Olr1455,Olr1435
Olr1455,LOC100911043
Olr1455,LOC100910999
Olr1455,Olr1569
Olr1455,Olr1605
Olr1455,Olr1385
Olr1455,Olr1383
Olr1455,Olr1384
Olr1455,LOC684471
Olr1455,Olr1386
Olr1455,Olr210
Olr1455,Olr218
Olr1455,Olr205
Olr1455,Olr214
Olr1455,Olr206
Olr1455,Olr204
Olr1455,Olr215
Olr1455,Olr203
Olr1455,Olr208
Olr1455,Olr209
Olr1455,Olr217
Olr1455,Olr1416
Olr1455,Olr1418
Olr1455,Olr1421
Olr1455,Olr1417
Olr1455,Olr1422
Olr1455,LOC103690286
Olr1455,Olr1423
Olr1455,Olr1425
Olr1455,Olr1424
Olr1455,Olr1565
Olr1455,Olr1096
Olr1455,Olr1413
Olr1455,Olr1664
Olr1455,Olr1462
Olr1455,Olr1694
Olr1455,Olr834
Olr1455,Olr854
Olr1455,Olr853
Olr1453,Olr1452
Olr1453,Olr1456
Olr1453,Tpcr12
Olr1453,Olr1607
Olr1453,Olr1606
Olr1453,Olr1437
Olr1453,LOC100911398
Olr1453,LOC103690280
Olr1453,LOC100910837
Olr1453,LOC100911586
Olr1453,Olr1442
Olr1453,Olr1450
Olr1453,Olr1440
Olr1453,Olr1449
Olr1453,LOC501698
Olr1453,Olr1443
Olr1453,Olr1435
Olr1453,LOC100911043
Olr1453,LOC100910999
Olr1453,Olr1569
Olr1453,Olr1605
Olr1453,Olr1385
Olr1453,Olr1383
Olr1453,Olr1384
Olr1453,LOC684471
Olr1453,Olr1386
Olr1453,Olr210
Olr1453,Olr218
Olr1453,Olr205
Olr1453,Olr214
Olr1453,Olr206
Olr1453,Olr204
Olr1453,Olr215
